"t","icu","deaths","cases_imported","cases_community","cases_dorms","logcases_imported","logcases_community","logcases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
78,16.8808834310431,0.303204080236143,45.3902967467143,19.6185996660592,6.82846857752607,3.09640663319902,351.525,301.05,11.525,2.54595577864729,2.47863624104434,1.06123167962516,14.6715294160092,1.16647538871117,1.65358788296377,1.23044892137827,1.65358788296377
79,18.4165104228404,0.309461691563978,45.3148243299607,22.353390157186,4.60153275905313,3.92467971892754,384.625,314.05,14.525,2.58502835401799,2.4969966010741,1.1618587279514,18.5962091349368,1.26942442166024,1.64345267648619,1.36172783601759,1.64345267648619
80,20.045917332736,0.315882105299948,44.2621884366938,25.3655773819999,2.40075276964562,4.97449296968141,411.1,336,21,2.6139423484231,2.52633927738984,1.32221929473392,23.5707021046182,1.37237251912254,1.67689813214165,1.43965575443018,1.67689813214165
81,21.7510187191633,0.322617579955925,42.2979944759985,28.593880843413,1.15909726309078,6.3050909225342,443.05,349.1,24.575,2.64645163725099,2.54294273667022,1.38968172979304,29.8757930271524,1.47531944208156,1.60769002065864,1.24348130283392,1.60769002065864
82,23.5071905167355,0.329677137333898,39.5513873029983,31.9925431995421,1.68268459031604,7.99155448393698,477.05,394.05,29,2.6785629482636,2.59554993663222,1.46239799789896,37.8673475110894,1.57826488522006,1.5910646070265,1.66275783168157,1.5910646070265
83,25.2843195888911,0.336924158152778,36.2001154797601,35.5338267267587,4.42823806852306,10.1290299017981,504.725,422.1,35.525,2.70303758778641,2.62541048765019,1.55049113396921,47.9963774128874,1.68120845968884,1.55630250076729,1.56254959299963,1.55630250076729
84,27.0491714275851,0.344129323340774,32.4503522307304,39.2025024885299,9.3601575044636,12.8380845192102,528.575,451.525,46.05,2.72310487376637,2.65468153566801,1.66312731945954,60.8344619320976,1.78414967116328,1.52532055288918,1.48459748525483,1.52532055288918
85,28.7687789872378,0.351076885782039,28.5144749633533,42.9843464279402,15.9336823083366,16.2714879971359,546.675,500.525,57.05,2.73772033103918,2.69942555813991,1.75618900944849,77.1059499292335,1.88708789195151,1.46288872361538,1.74447099168802,1.46288872361538
86,30.414249234118,0.357703912855563,24.5901581903871,46.8527290733835,23.2218371711984,20.6227959353657,563.525,546,70.575,2.75091301714564,2.73719264270474,1.84855287872661,97.7287458645992,1.99002232558316,1.37143162400695,1.74036268949424,1.37143162400695
87,31.9642047537694,0.364236272714582,20.8436709346129,50.7583539433215,30.168485903084,26.137210988618,580.05,582,85.525,2.76346478727546,2.76492298464989,1.93208567661716,123.865956853217,2.092951961886,1.29044870817618,1.60769002065864,1.29044870817618
88,33.4070837067519,0.371277146491652,17.3993152372671,54.6267060418687,35.9162558846409,33.1253193905967,593.05,635,105.1,2.77309069430851,2.80277372529198,2.02152416501969,156.991276243814,2.19587552002429,1.29044870817618,1.73239375982297,1.29044870817618
89,34.7417244216619,0.379807520156478,14.3357172182392,58.3658503567353,40.1346791014216,41.9804538832306,602.525,673,133.525,2.77997492222105,2.82801506422398,2.12555954860089,198.971730127044,2.29879137629927,1.14612803567824,1.71199758905479,1.14612803567824
90,35.976021203807,0.39107430796879,11.688447917453,61.8843106551744,43.2668933527038,53.2006239387519,608.05,716.525,166,2.78393870689301,2.85523124232183,2.22010808804005,252.172354065796,2.40169747266216,1.04139268515823,1.71199758905479,1.04139268515823
91,37.123872374198,0.406367846587879,9.45745232361096,65.1156079005704,46.6252568809179,67.4161882087026,611.575,769.1,206.625,2.78644842075228,2.88598134635252,2.31515112973561,319.588542274499,2.50459120081668,0.929945061276818,1.74850657673782,0.929945061276818
92,38.201043770163,0.426720699346374,7.61717701914064,68.043511894448,52.2954295438743,85.4247301578339,615.525,859.2,256.525,2.78924555387965,2.93408957224637,2.40912887327206,405.013272432333,2.60746925543609,0.903089986991944,1.98928731285751,0.903089986991944
93,39.2208384573262,0.452586390348194,6.12718305451794,70.7209157820374,62.8489142068521,108.234943374655,617.525,930.15,330.05,2.79065440233742,2.96855073668555,2.51857774825849,513.248215806988,2.7103274483173,0.813298314939715,1.87229223015286,0.813298314939715
94,40.1905246053842,0.483572261133407,4.94137421406808,73.2759150880208,80.906938991654,137.121743856409,618.525,1028.25,411.575,2.79135711640275,3.01209359481108,2.61444610906148,650.369959663397,2.81316047315532,0.698970004336019,2.0336062058193,0.698970004336019
