"t","icu","deaths","cases_imported","cases_community","cases_dorms","logcases_imported","logcases_community","logcases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
128,12.7958581132279,0.232326363894694,0.0149241904120712,5.69399301702502,516.739611777939,4808.78569535012,511.375,1189.9,16409.275,2.70873431724955,3.07492363734897,4.21508937704552,94966.9566234487,4.97757252052653,-0.301029995663981,0.736581096208641,-0.301029995663981
129,12.1748467285831,0.232038337031191,0,5.46716578569128,518.203961836895,4852.01260835896,513.8,1200.95,16941.45,2.7107809783304,3.07896727057565,4.22895048705765,99851.0129686915,4.99935247506032,-0.301029995663981,1,-0.301029995663981
130,11.548361478061,0.230000400857419,0,5.16766327857192,518.859082385684,4883.40427352737,513.8,1206.475,17486.275,2.7107809783304,3.08097478251543,4.24269728974565,104777.789799667,5.02026923312765,-0.301029995663981,0.698970004336019,-0.301029995663981
131,10.921687153689,0.226287360268411,0,4.78004433770734,518.526683477415,4902.6635263942,514.8,1217.475,18025.65,2.71162546754874,3.08492628097286,4.25589090154979,109734.940094071,5.04034493089299,-0.301029995663981,0.845098040014257,-0.301029995663981
132,10.3002432274694,0.221058124510488,0,4.31397706887204,517.29684998226,4909.59667531481,516.325,1228.8,18585.225,2.71291320491023,3.08889486818652,4.26916780423319,114709.798242009,5.05960051590207,-0.301029995663981,0.903089986991944,-0.301029995663981
133,9.68940668796489,0.214466416659422,0,3.80214566530524,515.486737388825,4904.12356262239,517.85,1232.375,19124.175,2.7141967138139,3.09018693528122,4.28158268412799,119689.498026044,5.07805604556573,-0.301029995663981,0.142989247940391,-0.301029995663981
134,9.09437625394538,0.20659966815553,0,3.29336471189122,513.545549685288,4878.27785409068,517.85,1237.9,19671.275,2.7141967138139,3.0921433451384,4.29383217379922,124661.099781974,5.09573095399458,-0.301029995663981,0.301029995663981,-0.301029995663981
135,8.52004048415552,0.197464044342532,0.00607102175409119,2.84236788042673,511.933739122581,4836.60852253891,519.425,1242.375,20220.575,2.71552104243352,3.09370566932408,4.30579331989466,129611.723018008,5.11264428403288,-0.301029995663981,0.301029995663981,-0.301029995663981
136,7.97080831596142,0.187018839328951,0.0212940823408441,2.498464552259,511.008489572162,4783.36398778467,519.425,1248.9,20775.975,2.71552104243352,3.09599495321237,4.31756135870604,134528.680738632,5.12881488328764,-0.301029995663981,0,-0.301029995663981
137,7.45037228496954,0.175248262836676,0.0302299502423475,2.29548271086735,510.943350214679,4719.05859453258,519.9,1251,21323.075,2.71591661279232,3.0967600700478,4.3288498000463,139399.611808206,5.14426156436609,-0.301029995663981,0.142989247940391,-0.301029995663981
138,6.96139974805386,0.162247036628874,0.0305099602456504,2.2450932224983,511.699098199187,4644.30828690466,519.9,1252.95,21861.65,2.71591661279232,3.09742139338103,4.33968291486022,144212.607884838,5.1590032305322,-0.301029995663981,-0.301029995663981,-0.301029995663981
139,6.50517996088333,0.148291302624839,0.0222342963074942,2.33482355486773,513.048769934232,4559.81892291384,519.9,1256.95,22397.075,2.71591661279232,3.0988089094938,4.35019127310576,148956.331751152,5.17305896868662,-0.301029995663981,0.648092247506789,-0.301029995663981
140,6.08128662862146,0.133869384940495,0.00789362781179664,2.53101016236745,514.646136544863,4466.37273221089,520.425,1261.425,22938.55,2.71635635179651,3.10034762828608,4.36056592830816,153620.124257474,5.18644811205934,-0.301029995663981,0.301029995663981,-0.301029995663981
141,5.68733779906792,0.119657104389996,0,2.78585976425182,516.117103819246,4364.81344998032,520.425,1263.425,23473.6,2.71635635179651,3.10103728526841,4.3705796745913,158194.097562236,5.19919027534388,-0.301029995663981,0,-0.301029995663981
142,5.31894040444773,0.106436925117064,0,3.04693956834681,517.149720877152,4256.03066939609,522.475,1266.375,24035,2.71806531628814,3.10203582359739,4.38084412646467,162669.212885835,5.21130536523559,-0.301029995663981,-0.15804074772359,-0.301029995663981
143,4.96989134873148,0.0949753970293367,0,3.2669818209823,517.561107519496,4140.94394378075,522.475,1276.625,24580.825,2.71806531628814,3.10562480155037,4.39059638957867,166974.334302196,5.22264972068321,-0.301029995663981,0.698970004336019,-0.301029995663981
144,4.63267120577583,0.0858851895413369,0,3.41195023180657,517.327402611833,4020.48713798539,522.475,1286.05,25146.275,2.71806531628814,3.10880288230035,4.40047365375724,171163.784030882,5.23341187915313,-0.301029995663981,0.903089986991944,-0.301029995663981
145,4.29921551637865,0.0795034171822515,0,3.46583499653487,516.573325937582,3895.59347854361,522.475,1292.625,25712,2.71806531628814,3.11104479184302,4.41013585941927,175233.662179338,5.24361753730278,-0.301029995663981,0.477121254719662,-0.301029995663981
146,3.96189155291111,0.0758155132254837,0,3.4314728152565,515.528197262001,3767.18168722115,522.95,1302.15,26260.475,2.71845937539346,3.11424678340583,4.41930257727331,179179.124016776,5.25328740905126,-0.301029995663981,0.872644214828658,-0.301029995663981
147,3.61455681856512,0.074444183034919,0.0103780544475971,3.32761548696215,514.462674330757,3636.14350699746,522.95,1305.2,26785.95,2.71845937539346,3.11527909856128,4.42790705352221,182996.270371838,5.26244223850947,-0.301029995663981,0.301029995663981,-0.301029995663981
148,3.25354106865007,0.0747083556484755,0.022460119044916,3.1832709979231,513.623458199094,3503.33284806615,522.95,1313.625,27346.85,2.71845937539346,3.11805720635031,4.43690730589074,186682.124365307,5.27110273433269,-0.301029995663981,0.536467154608605,-0.301029995663981
149,2.87838542645349,0.0757411378923441,0.0280258112896456,3.03083443778342,513.181501880339,3369.5566989263,523.475,1317.725,27898,2.71889574797259,3.11944128199597,4.44557306993677,190234.596263884,5.27928950103561,-0.301029995663981,0,-0.301029995663981
150,2.49219472476632,0.0766424300595206,0.0256285188130901,2.89961888948613,513.203855420706,3235.56786845554,524.425,1323.675,28434.15,2.71968161512835,3.1213874890538,4.45384017272053,193652.438253937,5.28702296950472,-0.301029995663981,0.38467334371543,-0.301029995663981
151,2.10151107733753,0.0766342713132266,0.0160781082306219,2.81109994580684,513.652074706697,3102.05955270145,524.425,1329.25,28998.325,2.71968161512835,3.1232365400731,4.46237242555631,196935.191031409,5.29432332865798,-0.301029995663981,0,-0.301029995663981
152,1.71569028446425,0.0751868731707698,0.0021751385271323,2.77660903652991,514.403270819498,2969.66165778281,524.95,1338.825,29550.425,2.72011715413948,3.12637857670206,4.47056361671477,200083.124122434,5.30121045990268,-0.301029995663981,0.778151250383644,-0.301029995663981
153,1.34584542849738,0.0720905449250522,0,2.79752079043952,515.28517875153,2838.93875954947,524.95,1343.3,30131.575,2.72011715413948,3.12782363661817,4.47902175151591,203097.171798016,5.3077038757383,-0.301029995663981,0.477121254719662,-0.301029995663981
154,1.00349863123782,0.0674614143333807,0,2.86736432001907,516.115038717769,2710.38954232559,525.95,1347.775,30676.625,2.72094367651409,3.12926387982017,4.48680750693739,205978.866337135,5.31382266355363,-0.301029995663981,-0.15804074772359,-0.301029995663981
155,0.699137421892933,0.0616838384257845,0,2.97490016482878,516.733538978367,2584.44753309842,525.95,1349.825,31244.95,2.72094367651409,3.12993783163815,4.49477983379863,208730.270238755,5.31958543538254,-0.301029995663981,-0.301029995663981,-0.301029995663981
156,0.440894889343698,0.0553060724874711,0,3.10712468489833,517.028590387555,2461.48293313554,527.425,1353.35,31769.125,2.72215895989743,3.13107853997605,4.50200509115945,211353.908797711,5.32501028411952,-0.301029995663981,0.301029995663981,-0.301029995663981
157,0.233557102992573,0.0489149594100084,0,3.25138412948314,516.947798944634,2341.80534490626,528.375,1356.925,32348.75,2.72293741319441,3.13224439712715,4.50985737423245,213809.781524894,5.33002756974607,-0.301029995663981,0.38467334371543,-0.301029995663981
158,0.0780488948425047,0.043018162317087,0.000280236740732964,3.39621190472068,516.501688820309,2225.66719669202,528.375,1368.7,32888.675,2.72293741319441,3.13606401496078,4.5170463227126,216135.903868998,5.33472691661482,-0.301029995663981,0.872644214828658,-0.301029995663981
159,0,0.0379584735957227,0.013589640663718,3.53100234507828,515.761014295606,2113.26767857883,529.375,1377.8,33444.975,2.72375859832673,3.13896563544115,4.52433069552815,218346.49922446,5.3391462332178,-0.301029995663981,0.778151250383644,-0.301029995663981
160,0,0.033875323723114,0.0228813501430759,3.64504912600834,514.850691893625,2004.75701980222,529.9,1381.325,33980.625,2.7241908346704,3.14008140637098,4.53123109873683,220445.302864501,5.34330084953675,-0.301029995663981,0.38467334371543,-0.301029995663981
161,0,0.0307163613633643,0.0256077951199285,3.7266852411877,513.94062036332,1900.2409569425,531.475,1389.8,34514.925,2.72548264890792,3.14273555236012,4.53800675361031,222436.197592427,5.34720546247598,-0.301029995663981,0.809950975458185,-0.301029995663981
162,0,0.0282900145712159,0.0211010832058853,3.76320828636758,513.231154620845,1799.78526371868,532,1392.9,35049.575,2.72591163229505,3.14372330807751,4.54468249488641,224323.169564183,5.35087413267436,-0.301029995663981,-0.301029995663981,-0.301029995663981
163,0,0.0263411565758868,0.010732185835645,3.74198281200723,512.929617702714,1703.42023482027,532.475,1398.325,35581.725,2.72629903124252,3.14539883680733,4.55122647189803,226110.268634016,5.35432028596245,-0.301029995663981,0.477121254719662,-0.301029995663981
164,0,0.0246283214900678,0,3.65267450114289,513.214970369122,1611.14503732885,533,1403.9,36142.975,2.72672720902657,3.14714261130228,4.55802347451045,227801.573172566,5.35755671894328,-0.301029995663981,0.477121254719662,-0.301029995663981
165,0,0.0229828927527055,0,3.4901251961737,514.190856427092,1522.93186305858,533,1409.05,36662.525,2.72672720902657,3.14876070953125,4.56422212072019,229401.159221288,5.36059560816916,-0.301029995663981,0.301029995663981,-0.301029995663981
166,0,0.0213374170285791,0,3.25706262112269,515.832037275668,1438.72983307083,533,1422.275,37185.325,2.72672720902657,3.15277187336102,4.57037128518317,230913.073781432,5.36344852239486,-0.301029995663981,1.04139268515823,-0.301029995663981
167,0,0.0197196298176391,0,2.96575630711539,517.934282000457,1358.46862138907,533.475,1429.375,37745.6,2.72711388182752,3.15495498368569,4.57686563034882,232341.311987901,5.36612643740771,-0.301029995663981,0.301029995663981,-0.301029995663981
168,0,0.0182183034687451,0,2.63791753424826,520.08127929598,1282.06177842592,533.475,1436.8,38290.275,2.72711388182752,3.15719350573353,4.58308819291891,233689.797886132,5.3686397529636,-0.301029995663981,0.602059991327962,-0.301029995663981
169,0,0.0169341636648881,0,2.30255467242328,521.642464371207,1209.40974584156,533.475,1443.375,38824.45,2.72711388182752,3.15919166961457,4.58910517399656,234962.368511271,5.37099831139264,-0.301029995663981,-0.15804074772359,-0.301029995663981
170,0,0.0159321509429993,0.00451633638612869,1.99202812702642,521.811926998595,1140.40256359023,534,1445.425,39368.375,2.72754125702856,3.15981727479128,4.59514741813061,236162.760961183,5.37321141747695,-0.301029995663981,-0.301029995663981,-0.301029995663981
171,0,0.0152096819314125,0.0159064595181062,1.7370557647666,519.691018804116,1074.92227695602,534,1450.85,39877.975,2.72754125702856,3.16143254107008,4.60073297006402,237294.602156001,5.37528785924336,-0.301029995663981,0.142989247940391,-0.301029995663981
172,0,0.0146899954939685,0.0226804282792005,1.56175718336211,514.407326339518,1012.845056649,534.475,1454.425,40441.475,2.72792720640008,3.1625152422743,4.60682676977774,238361.400985065,5.37723592935509,-0.301029995663981,0,-0.301029995663981
173,0,0.0142418650273344,0.0229950993495579,1.47989230839974,505.252648704296,953.743549681356,534.475,1456.9,41012.5,2.72792720640008,3.16325000019547,4.61291561246287,239366.54255538,5.37906344682636,-0.301029995663981,-0.15804074772359,-0.301029995663981
174,0.00106405450030349,0.0137191452960118,0.0168439298153812,1.49321579780122,491.815186802864,897.639750676837,534.475,1459.9,41581.075,2.72792720640008,3.16414410302253,4.61889512522923,240313.284272733,5.38077777882255,-0.301029995663981,-0.301029995663981,-0.301029995663981
175,0.00785446488010575,0.013007929707391,0.00603539280644524,1.59238319253225,474.078620030309,844.604989370632,535.475,1465.95,42107.65,2.72873901066521,3.1659499747786,4.62436045607058,241204.753505884,5.3823858623447,-0.301029995663981,0.698970004336019,-0.301029995663981
176,0.0124963189041119,0.012066997349049,0,1.76022593997388,452.4643800545,794.503383217875,535.475,1469.05,42645.325,2.72873901066521,3.16688413439947,4.62987120315845,242043.946604967,5.38389422563035,-0.301029995663981,-0.301029995663981,-0.301029995663981
177,0.014264188352472,0.0109491853239273,0,1.9766172784454,427.803019099798,747.200370580058,535.475,1472,43110.275,2.72873901066521,3.16774809515211,4.63458072326732,242833.72906634,5.38530900913317,-0.301029995663981,0.301029995663981,-0.301029995663981
178,0.0130464458771628,0.00979668632358234,0,2.22373441746054,401.234354791901,702.56352327092,535.475,1478.525,43536.275,2.72873901066521,3.16967429420111,4.63885119910342,243576.836657074,5.38663598597101,-0.301029995663981,0.477121254719662,-0.301029995663981
179,0.00939015456611388,0.00881050778956581,0,2.49039669380075,374.051092254545,660.463205236212,536,1480.95,43953.475,2.72916478969277,3.17037462102799,4.64299321643898,244275.877332615,5.3878805817561,-0.301029995663981,0.301029995663981,-0.301029995663981
180,0.00436297346978032,0.00820144579636874,0,2.77436409592575,347.513388524156,620.773096565013,536.475,1486.9,44343.275,2.72954930029599,3.17210919441917,4.64682776281989,244933.333800395,5.38904789374226,-0.301029995663981,0.301029995663981,-0.301029995663981
181,0,0.00813501834433598,0,3.08197149867345,322.669177553901,583.370600516582,537,1493.8,44720.275,2.72997428569956,3.17410481598846,4.65050440050012,245551.56660026,5.39014270924212,-0.301029995663981,0.698970004336019,-0.301029995663981
182,0,0.00868454985760238,0.00798112073793267,3.42513328543117,300.215006149046,548.137149671664,537,1501.75,45069.825,2.72997428569956,3.17640345167968,4.6538858523342,246132.817589239,5.3911695232831,-0.301029995663981,0.698970004336019,-0.301029995663981
183,0,0.00980459805987281,0.0174838406811826,3.81641856435746,280.42433847767,514.9584257401,538,1503.75,45398.175,2.73078227566639,3.17698196732697,4.657038390193,246679.213733386,5.39213255548397,-0.301029995663981,0.301029995663981,-0.301029995663981
184,0,0.0113317580233547,0.0219673568649575,4.26340305496045,263.156318143893,483.858820840509,538.475,1510.375,45717.8,2.73116535818856,3.17891353759015,4.6600852637204,247192.77112324,5.39303576614497,-0.301029995663981,0.38467334371543,-0.301029995663981
185,0,0.0130129687905692,0.0202272717139045,4.76372217664099,247.940915506235,454.666252334943,539,1516.8,46011.9,2.73158876518674,3.18074632522406,4.6628701177286,247673.817413611,5.39388009801174,-0.301029995663981,0.648092247506789,-0.301029995663981
186,0,0.0145546080074861,0.0128201132096075,5.30212348323708,234.120137435942,427.186645452,539,1521.225,46279.7,2.73158876518674,3.18199997608467,4.66539032107135,248103.423396978,5.39463275682424,-0.301029995663981,0.698970004336019,-0.301029995663981
187,0.00317000361272549,0.0156806444777566,0.00188785491065402,5.85037260853289,221.013319273903,401.325886474197,539.95,1527.75,46532.725,2.73235280264866,3.18386465327762,4.66775817786268,248507.032428377,5.39533868321673,-0.301029995663981,0.698970004336019,-0.301029995663981
188,0.00574545893420361,0.0161861606094344,0,6.37021047532425,208.070185367284,376.994149455379,541.425,1533.325,46761.55,2.73353664296176,3.18546014390068,4.66988842667112,248886.180516031,5.39600078293944,-0.301029995663981,0.602059991327962,-0.301029995663981
189,0.00667409053352498,0.0159740638957997,0,6.81884761244945,194.979351603687,353.973629081895,544.425,1543.325,46997.75,2.7359364158189,3.18828556582428,4.67207665245885,249242.317794626,5.39662178126326,-0.301029995663981,0.92738743515445,-0.301029995663981
190,0.00574334566544239,0.0150672831225868,0,7.15588390576204,181.711252017307,332.258906075019,545.475,1558.55,47219.275,2.73677466897999,3.19250698147685,4.67411891056146,249576.812659785,5.39720423404852,-0.301029995663981,1,-0.301029995663981
191,0.0032597513112337,0.0135949512113387,0,7.35020028768532,168.490343570396,311.852587559388,546,1574.5,47407.425,2.73719264270474,3.19692458209963,4.67584600216122,249890.955800615,5.39775053817141,-0.301029995663981,0.938337996457642,-0.301029995663981
192,0,0.0117573759042722,0,7.38536154981734,155.708037153744,292.678950910048,547.425,1582.45,47593.625,2.73832300103378,3.19910538098107,4.67754846825205,250185.964116421,5.39826294133752,-0.301029995663981,0.698970004336019,-0.301029995663981
193,0,0.00977939704856978,6.99956496319487e-07,7.26239478623438,143.801141129663,274.666231614102,549,1596.45,47758.775,2.73957234445009,3.20293462558371,4.67905289667834,250462.984507144,5.39874355131253,-0.301029995663981,1.07585425205382,-0.301029995663981
194,0,0.00786388190261427,0.0107856424011465,6.99938547178002,133.12755569554,257.746477503359,549,1604.825,47922.5,2.73957234445009,3.20518735800848,4.68053923028132,250723.097530042,5.39919434459953,-0.301029995663981,0.809950975458185,-0.301029995663981
195,0,0.00615620440767477,0.0184346847122829,6.62802472471048,123.870004210249,241.855398523321,549.475,1625.175,48067.875,2.73994775834606,3.2107230722016,4.68185466475208,250967.32091762,5.39961717459211,-0.301029995663981,1.11394335230684,-0.301029995663981
196,0,0.00472698384494555,0.0208282099316919,6.18788559073638,115.990184678778,226.932214141721,549.95,1627.65,48202.9,2.7403224902909,3.21138068504063,4.68307300276875,251196.61295385,5.40001377923168,-0.301029995663981,-0.301029995663981,-0.301029995663981
197,0,0.00357518527175474,0.0173432371100535,5.719657816146,109.242155456481,212.919500127227,549.95,1638.125,48339.6,2.7403224902909,3.21416519238317,4.68430297972032,251411.875707475,5.40038578819645,-0.301029995663981,0.602059991327962,-0.301029995663981
198,0.000119428803862856,0.00264833428604999,0.00901411125569529,5.2587340356237,103.238550088223,199.759245031159,550.425,1644.225,48464.825,2.74069654275767,3.21579561964156,4.68542654541039,251613.958122548,5.40073472964865,-0.301029995663981,0.477121254719662,-0.301029995663981
199,0.00303872103414056,0.00187247214046243,0,4.83039069702532,97.5501908409,187.358932374303,551.425,1657.8,48578.275,2.74148484935421,3.21937976758482,4.68644203398236,251803.658967537,5.40106203656559,-0.301029995663981,0.736581096208641,-0.301029995663981
200,0.00503603815233834,0.00118258205955881,0,4.44739316293239,91.8120367361074,175.721621252189,551.425,1666.95,48695.225,2.74148484935421,3.22179171272669,4.68748631746874,251981.729645228,5.40136905267872,-0.301029995663981,0.736581096208641,-0.301029995663981
201,0.00560018222743047,0.000544922583223667,0,4.11028381540603,85.8079147328054,164.834409189365,552.425,1672.475,48800.525,2.74227172764319,3.22323278648303,4.68842445961899,252148.876866385,5.40165703804416,-0.301029995663981,0.536467154608605,-0.301029995663981
202,0.00462147776702415,0,0,3.81002277557247,79.513039527538,154.64628311543,552.9,1680.375,48893.375,2.74264375638046,3.22526784244446,4.68924997080348,252305.765190696,5.40192717426668,-0.301029995663981,0.38467334371543,-0.301029995663981
203,0.0024102694905313,0,0,3.53217750297164,73.0850337476144,145.083269564993,554.425,1688.325,48972.025,2.74384121993644,3.22731245880571,4.68994798393083,252453.019438976,5.40218056939809,-0.301029995663981,0.38467334371543,-0.301029995663981
204,0,0,0,3.26159934916399,66.8078540959439,136.107592088726,555.425,1695.75,49056.975,2.74462384418995,3.22920950700226,4.69070068107405,252591.226980899,5.40241826252988,-0.301029995663981,0.698970004336019,-0.301029995663981
205,0,0,0.00343497800073289,2.98652486563336,61.0051210690393,127.683682743102,556.425,1705.325,49134.8,2.74540506063475,3.23166641341586,4.69138914094727,252720.939902755,5.40264122809898,-0.301029995663981,0.602059991327962,-0.301029995663981
206,0,0,0.0130067894790544,2.70127706340835,55.9467588433446,119.763281329519,556.425,1712.8,49208.65,2.74540506063475,3.23356390993632,4.69204138546809,252842.6770599,5.40285037992414,-0.301029995663981,0.602059991327962,-0.301029995663981
207,0,0,0.0188419390435794,2.40714268771026,51.7737892588771,112.314154847383,557.95,1722.375,49281.075,2.74659458621226,3.23599600653321,4.6926801003662,252956.926018587,5.40304657498979,-0.301029995663981,0.536467154608605,-0.301029995663981
208,0,0,0.0193307571934588,2.11145928055195,48.4605293392406,105.312734720139,558.475,1727.375,49342.875,2.74700356318828,3.23725568419603,4.69322435642301,253064.144891965,5.40323061699293,-0.301029995663981,0,-0.301029995663981
209,0,0.000226759513193495,0.0143792078513597,1.82534909634599,45.8229595704776,98.713577326346,558.475,1731.325,49390.725,2.74700356318828,3.2382420481297,4.69364528926485,253164.764074935,5.40340325966797,-0.301029995663981,-0.301029995663981,-0.301029995663981
210,0.000632709250508692,0.000577853421300817,0.00542292766815,1.56079692599886,43.5695419542317,92.5262058100189,559,1736.85,49449.15,2.74741180788642,3.23962972751627,4.69415870948262,253259.187882562,5.40356520990326,-0.301029995663981,0.301029995663981,-0.301029995663981
211,0.00302878062298696,0.000768631898597244,0,1.32783858849048,41.3796103787948,86.7251433462922,560,1740.75,49501.275,2.7481880270062,3.24059185447012,4.69461621012602,253347.79609662,5.40371713066245,-0.301029995663981,0,-0.301029995663981
212,0.00454567416018886,0.000756484465932197,0,1.13250900278674,38.9875396251004,81.2864614409495,560.475,1742.7,49551.95,2.74855607327493,3.24107192718454,4.69506060150914,253430.945424751,5.40385964372287,-0.301029995663981,-0.15804074772359,-0.301029995663981
213,0.00478780155853242,0.000550493017397985,0,0.975940789983364,36.2499461553755,76.1876894737351,560.475,1747.175,49593.9,2.74855607327493,3.24218319803773,4.69542810664847,253508.970876614,5.40399333224244,-0.301029995663981,0,-0.301029995663981
214,0.00371532836561166,0.000208867736707655,0,0.854682890146081,33.1782926911138,71.4077290334262,561.475,1752.8,49633.7,2.74933025205479,3.24359605759821,4.69577646533625,253582.187061218,5.40411874316583,-0.301029995663981,0.142989247940391,-0.301029995663981
215,0.00164778220701887,0,0,0.762008078376853,29.928958795687,66.9267728617455,561.95,1756.325,49675.025,2.74969698971387,3.24447218895431,4.69613787928322,253650.889409561,5.4042363894801,-0.301029995663981,0.301029995663981,-0.301029995663981
216,0,0,0,0.689769187892945,26.7544212798025,62.7262282186885,562.475,1758.9,49707.125,2.75010305322815,3.24511780545384,4.69641844701442,253715.355326466,5.40434675232912,-0.301029995663981,-0.301029995663981,-0.301029995663981
217,0,0,0.0064365640758578,0.63028709530535,23.9295351886074,58.788644479839,562.475,1760.375,49748.975,2.75010305322815,3.24547910759126,4.69678391403522,253775.845275411,5.40445028299579,-0.301029995663981,-0.301029995663981,-0.301029995663981
218,0,0,0.0146993075717921,0.577812895415556,21.6732857362745,55.0976447762773,564,1763.9,49783.075,2.75127910398334,3.24635131469775,4.69708151302435,253832.603799967,5.40454740476026,-0.301029995663981,-0.301029995663981,-0.301029995663981
219,0,0,0.0187689894555605,0.5292717725507,20.0871731024661,51.6378614893505,564.475,1767.95,49815.375,2.75164454230549,3.24735363536799,4.69736324629689,253885.860485295,5.40463851464211,-0.301029995663981,-0.15804074772359,-0.301029995663981
220,0,0,0.0175306481649679,0.48421337345255,19.1264972441126,48.3948754155376,564.475,1771.9,49849.575,2.75164454230549,3.2483176670206,4.69766133082661,253935.830863022,5.40472398503357,-0.301029995663981,0,-0.301029995663981
221,0,0.000162552471321145,0.0113693225752484,0.444102416110581,18.6116516602948,45.3551584206282,565.475,1775.95,49879.1,2.75241323991963,3.24931543673988,4.6979184829169,253982.717262633,5.40480416523081,-0.301029995663981,0.301029995663981,-0.301029995663981
222,0.00101558621279996,0.000467356537612929,0.00205138289584805,0.41123219889374,18.2756489881153,42.5060194072034,565.475,1778,49902.75,2.75241323991963,3.24982226464128,4.69812430290502,254026.709612384,5.40487938286962,-0.301029995663981,-0.301029995663981,-0.301029995663981
223,0.00304820649102783,0.0006406887094733,0,0.387602129779303,17.8344384201606,39.8355534247715,565.95,1782,49926.175,2.75277738807934,3.25079869845958,4.69832810679068,254067.986192596,5.40494994527149,-0.301029995663981,-0.301029995663981,-0.301029995663981
224,0.00421045720568025,0.000639360722973936,0,0.374064523685247,17.0607050453998,37.3325937577066,566.425,1785.475,49951.325,2.75314089456794,3.25164246603,4.69854684847525,254106.714344026,5.40501614070576,-0.301029995663981,-0.301029995663981,-0.301029995663981
225,0.00419751213629463,0.000467528607266135,0,0.369936435797908,15.8412706213165,34.9879697342949,567.425,1786,49969.525,2.7539069529115,3.25177294077061,4.69870508580779,254143.051133903,5.40507823957302,-0.301029995663981,-0.301029995663981,-0.301029995663981
226,0.00303138917953225,0.000174647739086389,0,0.373126310482378,14.2030011025261,32.7945345162743,567.425,1787.05,49997.875,2.7539069529115,3.25203366647427,4.69895145490912,254177.143982053,5.4051364955148,-0.301029995663981,-0.15804074772359,-0.301029995663981
227,0.0010499056947704,0,0,0.38068466014311,12.3008852944931,30.7384240214244,568.9,1788.525,50013.45,2.75503325733555,3.25238949431576,4.69908673062696,254209.131249431,5.40519114645409,-0.301029995663981,-0.301029995663981,-0.301029995663981
228,0,0,0,0.389588081602921,10.3722527387975,28.8110634717076,569.375,1792,50025.5,2.75539421959546,3.25323021662441,4.69919136016599,254239.142791248,5.40524241557107,-0.301029995663981,0.142989247940391,-0.301029995663981
229,0,0,0.00902447334314682,0.397526900606834,8.67014460326707,27.0044107011378,569.375,1793.525,50043.5,2.75539421959546,3.25360250115365,4.69934759843282,254267.300476756,5.40529051221808,-0.301029995663981,-0.301029995663981,-0.301029995663981
230,0,0,0.0159033013938075,0.403490372360545,7.39422085916083,25.3109234230557,569.375,1797.9,50054.025,2.75539421959546,3.25464747942121,4.6994389309567,254293.718677647,5.40533563277764,-0.301029995663981,0,-0.301029995663981
231,0,0,0.0182662423710116,0.408015015415729,6.63789377578997,23.723528464995,570.375,1798.425,50070.775,2.75615632168279,3.25477713799906,4.69958421067103,254318.504726923,5.40537796146713,-0.301029995663981,-0.15804074772359,-0.301029995663981
232,0,0,0.0154755341204151,0.413056444555117,6.36562434697535,22.235592858533,570.375,1799.95,50085.4,2.75615632168279,3.25514819611188,4.69971105814057,254341.759349965,5.40541767109332,-0.301029995663981,-0.301029995663981,-0.301029995663981
233,0,0.000158162639893822,0.00834649350195216,0.421535969712241,6.42587468975135,20.8408966772083,570.375,1802.9,50099.125,2.75615632168279,3.25585423929126,4.69983007555613,254363.577069469,5.40545492376011,-0.301029995663981,-0.301029995663981,-0.301029995663981
234,0.00135623153718548,0.000423138906166784,0,0.436678700648032,6.5954230062328,19.5336075210944,570.85,1806.75,50114.55,2.75651602513732,3.25676387657682,4.69996376246504,254384.046585783,5.40548987153214,-0.301029995663981,-0.301029995663981,-0.301029995663981
235,0.00309740367044062,0.000569621805743825,0,0.461288801086877,6.6422938973633,18.3082565519404,571.325,1808.175,50124.775,2.75687510247586,3.25709740919419,4.70005233356444,254403.251134123,5.4055226570573,-0.301029995663981,-0.301029995663981,-0.301029995663981
236,0.00396327589492376,0.000560576014254965,0,0.497100367093686,6.38971002289395,17.1597159879039,572.375,1814.55,50137.075,2.75767652545563,3.25861121557543,4.70015892360696,254421.268820047,5.40555341415044,-0.301029995663981,0.477121254719662,-0.301029995663981
237,0.00372620755977857,0.000401292704935524,0,0.544308989600604,5.76349455706833,16.0831779718163,572.85,1816.975,50143.5,2.75803497885408,3.25918187538244,4.70021456676503,254438.172934488,5.40558226834091,-0.301029995663981,-0.301029995663981,-0.301029995663981
238,0.00246475549167238,0.000137203121799503,0,0.601343808617549,4.8101699058228,15.0741347316251,572.85,1818.975,50151.65,2.75803497885408,3.25966002071578,4.70028516319454,254454.032249569,5.40560933738602,-0.301029995663981,-0.301029995663981,-0.301029995663981
239,0.000538476538389843,0,0,0.664896470230641,3.68122741387781,14.1283599561587,572.85,1821.5,50158.975,2.75803497885408,3.26026620174733,4.70034857300878,254468.911296369,5.40563473175271,-0.301029995663981,-0.301029995663981,-0.301029995663981
240,0,0,0.00257066771585834,0.730190673023722,2.58839538256046,13.2418913136487,573.325,1822.025,50170.45,2.75839281047703,3.26039469124242,4.7004479137217,254482.87062571,5.40565855506926,-0.301029995663981,-0.301029995663981,-0.301029995663981
