"a00","a0","a1","a2","a3","a4","a5","a6","cbe","duration2","LL"
1.60463991582975,-0.196930740157982,0.464780151327732,-0.0332745257930776,0.599920996657339,0.585880103499275,-0.102755000248277,-0.165690017432043,1.05778497789527,2,-742.171907475052
1.60463991582975,-0.196930740157982,0.464780151327732,-0.0332745257930776,0.599920996657339,0.585880103499275,-0.102755000248277,-0.165690017432043,1.05778497789527,2,-742.171907475052
1.60463991582975,-0.196930740157982,0.464780151327732,-0.0332745257930776,0.599920996657339,0.585880103499275,-0.102755000248277,-0.165690017432043,1.05778497789527,2,-742.171907475052
1.83602428883661,-0.239037825535968,0.446100701723947,-0.16592292112138,0.246357929333951,0.929117595938884,-0.281699489904637,-0.0726374610843696,1.03568353531681,2,-740.680020667137
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.7677324720078,-0.209562819056978,0.393539980769866,-0.174533415529168,0.0524839254126079,0.994382894327727,-0.0794449118719054,-0.180051817833793,1.15081399783794,2,-740.24296826599
1.67131762737068,-0.229920413658475,0.48711389035568,-0.267126099835376,0.0425799583102468,0.905366365877654,-0.104494930029278,-0.216944509843969,1.03674609355472,2,-739.73508159265
1.67131762737068,-0.229920413658475,0.48711389035568,-0.267126099835376,0.0425799583102468,0.905366365877654,-0.104494930029278,-0.216944509843969,1.03674609355472,2,-739.73508159265
1.67131762737068,-0.229920413658475,0.48711389035568,-0.267126099835376,0.0425799583102468,0.905366365877654,-0.104494930029278,-0.216944509843969,1.03674609355472,2,-739.73508159265
1.67131762737068,-0.229920413658475,0.48711389035568,-0.267126099835376,0.0425799583102468,0.905366365877654,-0.104494930029278,-0.216944509843969,1.03674609355472,2,-739.73508159265
1.67131762737068,-0.229920413658475,0.48711389035568,-0.267126099835376,0.0425799583102468,0.905366365877654,-0.104494930029278,-0.216944509843969,1.03674609355472,2,-739.73508159265
1.67131762737068,-0.229920413658475,0.48711389035568,-0.267126099835376,0.0425799583102468,0.905366365877654,-0.104494930029278,-0.216944509843969,1.03674609355472,2,-739.73508159265
1.9881214650641,-0.315964140456282,0.425541623586502,-0.642593450365073,0.319434250790706,1.19521613126434,-0.0771788645508338,-0.192284497492087,1.09710409199183,2,-738.060877586655
1.9881214650641,-0.315964140456282,0.425541623586502,-0.642593450365073,0.319434250790706,1.19521613126434,-0.0771788645508338,-0.192284497492087,1.09710409199183,2,-738.060877586655
2.1336265725775,-0.359269430949561,0.859989192611808,-0.826644981003551,0.571682022979621,1.40007617178863,0.024250528901503,-0.22815341991967,1.07141472625699,2,-737.840656397591
2.1336265725775,-0.359269430949561,0.859989192611808,-0.826644981003551,0.571682022979621,1.40007617178863,0.024250528901503,-0.22815341991967,1.07141472625699,2,-737.840656397591
2.1336265725775,-0.359269430949561,0.859989192611808,-0.826644981003551,0.571682022979621,1.40007617178863,0.024250528901503,-0.22815341991967,1.07141472625699,2,-737.840656397591
1.6772802668591,-0.359053783951137,0.978015570304189,-1.29039513876016,0.133899248949215,1.92100738411956,0.315267654810391,-0.392002417630146,1.10309889883399,2,-739.572843040304
1.71207728949016,-0.394378992650214,0.796634117635696,-1.49143451084622,0.309399294471916,1.85246939271195,0.271882932664258,-0.374810618915232,0.970325315861422,2,-737.829427727392
1.71207728949016,-0.394378992650214,0.796634117635696,-1.49143451084622,0.309399294471916,1.85246939271195,0.271882932664258,-0.374810618915232,0.970325315861422,2,-737.829427727392
1.71207728949016,-0.394378992650214,0.796634117635696,-1.49143451084622,0.309399294471916,1.85246939271195,0.271882932664258,-0.374810618915232,0.970325315861422,2,-737.829427727392
1.71207728949016,-0.394378992650214,0.796634117635696,-1.49143451084622,0.309399294471916,1.85246939271195,0.271882932664258,-0.374810618915232,0.970325315861422,2,-737.829427727392
1.71207728949016,-0.394378992650214,0.796634117635696,-1.49143451084622,0.309399294471916,1.85246939271195,0.271882932664258,-0.374810618915232,0.970325315861422,2,-737.829427727392
1.71207728949016,-0.394378992650214,0.796634117635696,-1.49143451084622,0.309399294471916,1.85246939271195,0.271882932664258,-0.374810618915232,0.970325315861422,2,-737.829427727392
1.70454703416384,-0.488735243661106,0.950400064714845,-1.79135265180221,0.301920695518876,1.91600816738794,0.383421293147839,-0.278263041229509,0.874764579652734,2,-740.211643572353
1.64763230059125,-0.470237972812229,1.14121527780105,-1.6981734309875,0.186855419329802,2.02712403498111,0.42956317429054,-0.170914600394804,1.09523255662279,2,-738.542661388841
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.56712422537781,-0.405466265480479,1.21535367441393,-1.464997056313,0.168098477103693,1.94332725634469,0.341253317775786,-0.223580608505833,0.998322566165557,2,-737.309120246479
1.73790369772857,-0.333751120665165,1.2820689625892,-1.46604470832867,-0.35198207811755,2.14704235557112,0.315977972073945,-0.0201949668572486,1.02296348982985,2,-737.568144542859
1.73790369772857,-0.333751120665165,1.2820689625892,-1.46604470832867,-0.35198207811755,2.14704235557112,0.315977972073945,-0.0201949668572486,1.02296348982985,2,-737.568144542859
2.12025084204725,-0.390122999686934,1.40064889559587,-1.46379495247843,-0.160158308304345,2.50780421389674,0.26436419256979,-0.296528571267663,0.941574089541615,2,-739.991869417088
2.12025084204725,-0.390122999686934,1.40064889559587,-1.46379495247843,-0.160158308304345,2.50780421389674,0.26436419256979,-0.296528571267663,0.941574089541615,2,-739.991869417088
2.12025084204725,-0.390122999686934,1.40064889559587,-1.46379495247843,-0.160158308304345,2.50780421389674,0.26436419256979,-0.296528571267663,0.941574089541615,2,-739.991869417088
2.12025084204725,-0.390122999686934,1.40064889559587,-1.46379495247843,-0.160158308304345,2.50780421389674,0.26436419256979,-0.296528571267663,0.941574089541615,2,-739.991869417088
2.12025084204725,-0.390122999686934,1.40064889559587,-1.46379495247843,-0.160158308304345,2.50780421389674,0.26436419256979,-0.296528571267663,0.941574089541615,2,-739.991869417088
2.02604298972878,-0.359299164186322,1.12447219008238,-1.70442286672697,-0.234451931481128,2.63004437897011,0.309019100393872,-0.202014003526144,1.02343785163687,2,-741.036743033268
2.02604298972878,-0.359299164186322,1.12447219008238,-1.70442286672697,-0.234451931481128,2.63004437897011,0.309019100393872,-0.202014003526144,1.02343785163687,2,-741.036743033268
2.02604298972878,-0.359299164186322,1.12447219008238,-1.70442286672697,-0.234451931481128,2.63004437897011,0.309019100393872,-0.202014003526144,1.02343785163687,2,-741.036743033268
2.18220197698437,-0.44357637671643,1.28004906836781,-1.68109517288243,-0.178237917302319,2.45646992780633,0.356012426233981,-0.170977766744112,1.04305260098586,2,-738.958658168245
2.18220197698437,-0.44357637671643,1.28004906836781,-1.68109517288243,-0.178237917302319,2.45646992780633,0.356012426233981,-0.170977766744112,1.04305260098586,2,-738.958658168245
2.18220197698437,-0.44357637671643,1.28004906836781,-1.68109517288243,-0.178237917302319,2.45646992780633,0.356012426233981,-0.170977766744112,1.04305260098586,2,-738.958658168245
2.06735232421961,-0.499138119952874,0.918095277101845,-1.63893224617173,-0.0274609916514006,2.18044816773294,0.339122933562461,-0.211169397703662,1.1249705914071,2,-740.486954631939
2.06735232421961,-0.499138119952874,0.918095277101845,-1.63893224617173,-0.0274609916514006,2.18044816773294,0.339122933562461,-0.211169397703662,1.1249705914071,2,-740.486954631939
2.06735232421961,-0.499138119952874,0.918095277101845,-1.63893224617173,-0.0274609916514006,2.18044816773294,0.339122933562461,-0.211169397703662,1.1249705914071,2,-740.486954631939
2.06735232421961,-0.499138119952874,0.918095277101845,-1.63893224617173,-0.0274609916514006,2.18044816773294,0.339122933562461,-0.211169397703662,1.1249705914071,2,-740.486954631939
2.06735232421961,-0.499138119952874,0.918095277101845,-1.63893224617173,-0.0274609916514006,2.18044816773294,0.339122933562461,-0.211169397703662,1.1249705914071,2,-740.486954631939
2.06735232421961,-0.499138119952874,0.918095277101845,-1.63893224617173,-0.0274609916514006,2.18044816773294,0.339122933562461,-0.211169397703662,1.1249705914071,2,-740.486954631939
2.06735232421961,-0.499138119952874,0.918095277101845,-1.63893224617173,-0.0274609916514006,2.18044816773294,0.339122933562461,-0.211169397703662,1.1249705914071,2,-740.486954631939
2.06735232421961,-0.499138119952874,0.918095277101845,-1.63893224617173,-0.0274609916514006,2.18044816773294,0.339122933562461,-0.211169397703662,1.1249705914071,2,-740.486954631939
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
2.01735174610294,-0.433585463111307,1.00168359862507,-1.6246198694532,-0.0266824268178986,2.13547656842291,0.142659404821662,-0.0891551804108008,0.999388052891523,2,-736.678302902359
1.84611748065142,-0.533317147312549,1.27170993486565,-1.63922263002342,-0.11185263249487,2.37158856140658,0.0762387460451115,-0.277244194855131,0.995537743238836,2,-738.905171649291
1.84611748065142,-0.533317147312549,1.27170993486565,-1.63922263002342,-0.11185263249487,2.37158856140658,0.0762387460451115,-0.277244194855131,0.995537743238836,2,-738.905171649291
1.84611748065142,-0.533317147312549,1.27170993486565,-1.63922263002342,-0.11185263249487,2.37158856140658,0.0762387460451115,-0.277244194855131,0.995537743238836,2,-738.905171649291
1.84611748065142,-0.533317147312549,1.27170993486565,-1.63922263002342,-0.11185263249487,2.37158856140658,0.0762387460451115,-0.277244194855131,0.995537743238836,2,-738.905171649291
1.84611748065142,-0.533317147312549,1.27170993486565,-1.63922263002342,-0.11185263249487,2.37158856140658,0.0762387460451115,-0.277244194855131,0.995537743238836,2,-738.905171649291
1.84611748065142,-0.533317147312549,1.27170993486565,-1.63922263002342,-0.11185263249487,2.37158856140658,0.0762387460451115,-0.277244194855131,0.995537743238836,2,-738.905171649291
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.81599270605564,-0.520453190015791,1.26024641076546,-1.71891459460289,0.29709105694366,2.14031295669987,-0.0753260358078498,-0.0225307991107725,0.911951684122962,2,-737.882514539785
1.97894241755575,-0.437866034798079,0.936909965936154,-1.58467251667768,0.183693197757496,2.12098631275472,-0.00892722741754474,0.143519036290682,1.18653821982523,2,-737.61904163964
1.97894241755575,-0.437866034798079,0.936909965936154,-1.58467251667768,0.183693197757496,2.12098631275472,-0.00892722741754474,0.143519036290682,1.18653821982523,2,-737.61904163964
1.97894241755575,-0.437866034798079,0.936909965936154,-1.58467251667768,0.183693197757496,2.12098631275472,-0.00892722741754474,0.143519036290682,1.18653821982523,2,-737.61904163964
1.97894241755575,-0.437866034798079,0.936909965936154,-1.58467251667768,0.183693197757496,2.12098631275472,-0.00892722741754474,0.143519036290682,1.18653821982523,2,-737.61904163964
1.97894241755575,-0.437866034798079,0.936909965936154,-1.58467251667768,0.183693197757496,2.12098631275472,-0.00892722741754474,0.143519036290682,1.18653821982523,2,-737.61904163964
1.97894241755575,-0.437866034798079,0.936909965936154,-1.58467251667768,0.183693197757496,2.12098631275472,-0.00892722741754474,0.143519036290682,1.18653821982523,2,-737.61904163964
2.13409747767023,-0.380890349227625,0.802181990237504,-1.40090835657588,0.16700564742822,2.25052258630415,-0.283285430126392,0.262805304359671,1.20027565109543,2,-739.902104715
1.81653123596819,-0.409632135147756,0.866601778768413,-1.28146841653784,0.588106721186686,1.81171698154138,-0.16339773499603,0.0447963757462176,1.064850935045,2,-736.97849743075
1.81653123596819,-0.409632135147756,0.866601778768413,-1.28146841653784,0.588106721186686,1.81171698154138,-0.16339773499603,0.0447963757462176,1.064850935045,2,-736.97849743075
1.81653123596819,-0.409632135147756,0.866601778768413,-1.28146841653784,0.588106721186686,1.81171698154138,-0.16339773499603,0.0447963757462176,1.064850935045,2,-736.97849743075
1.81653123596819,-0.409632135147756,0.866601778768413,-1.28146841653784,0.588106721186686,1.81171698154138,-0.16339773499603,0.0447963757462176,1.064850935045,2,-736.97849743075
1.81653123596819,-0.409632135147756,0.866601778768413,-1.28146841653784,0.588106721186686,1.81171698154138,-0.16339773499603,0.0447963757462176,1.064850935045,2,-736.97849743075
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.70563392868282,-0.329261020538395,0.753997957908644,-1.15373826384511,0.273920945779595,2.09402135087901,-0.332872115426342,-0.240336888886201,0.973469374170064,2,-737.184432181204
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
1.78416424931029,-0.328502606152525,0.982415816033481,-0.986103372207161,0.450528736443798,1.49581443924311,-0.0242410468112824,0.0108571427103014,0.997057500044392,2,-735.858869424394
