"beta","E0","interventioneffect","threshold","p"
0.774541713980507,9.14688026923731e-05,0.526733111149395,620.372753453567,0.8
0.774541713980507,9.14688026923731e-05,0.526733111149395,620.372753453567,0.8
0.774541713980507,9.14688026923731e-05,0.526733111149395,620.372753453567,0.8
0.774541713980507,9.14688026923731e-05,0.526733111149395,620.372753453567,0.8
0.77166717828989,9.62641451309438e-05,0.529899978680033,619.683048425614,0.8
0.77166717828989,9.62641451309438e-05,0.529899978680033,619.683048425614,0.8
0.773937945876955,9.21484917074174e-05,0.527425863942246,616.255872251427,0.8
0.761578068446306,0.000119003236406199,0.534182871226525,616.086777994986,0.8
0.748208080314116,0.0001483881597315,0.548724973947291,619.794507315246,0.8
0.748208080314116,0.0001483881597315,0.548724973947291,619.794507315246,0.8
0.742889526566057,0.000166296280528195,0.550233568388036,619.350369809545,0.8
0.742889526566057,0.000166296280528195,0.550233568388036,619.350369809545,0.8
0.742889526566057,0.000166296280528195,0.550233568388036,619.350369809545,0.8
0.745064636447547,0.000155542694105494,0.551391530965212,614.575358842247,0.8
0.745064636447547,0.000155542694105494,0.551391530965212,614.575358842247,0.8
0.745064636447547,0.000155542694105494,0.551391530965212,614.575358842247,0.8
0.745064636447547,0.000155542694105494,0.551391530965212,614.575358842247,0.8
0.745064636447547,0.000155542694105494,0.551391530965212,614.575358842247,0.8
0.745064636447547,0.000155542694105494,0.551391530965212,614.575358842247,0.8
0.745064636447547,0.000155542694105494,0.551391530965212,614.575358842247,0.8
0.745064636447547,0.000155542694105494,0.551391530965212,614.575358842247,0.8
0.754832467233732,0.000131971329171778,0.542499972717728,617.872639985413,0.8
0.754832467233732,0.000131971329171778,0.542499972717728,617.872639985413,0.8
0.754832467233732,0.000131971329171778,0.542499972717728,617.872639985413,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.773871653132376,9.44452103361487e-05,0.525250867998282,620.567275445944,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.774168734646046,9.21169582892975e-05,0.527646365439256,618.001275548304,0.8
0.777556431675106,8.79706860437818e-05,0.524713558924884,614.194760590093,0.8
0.771318464694947,9.73688507791454e-05,0.529500337784051,609.197049182353,0.8
0.785087945773851,7.46234386235457e-05,0.520049473750686,610.846423750696,0.8
0.785087945773851,7.46234386235457e-05,0.520049473750686,610.846423750696,0.8
0.785087945773851,7.46234386235457e-05,0.520049473750686,610.846423750696,0.8
0.785087945773851,7.46234386235457e-05,0.520049473750686,610.846423750696,0.8
0.785087945773851,7.46234386235457e-05,0.520049473750686,610.846423750696,0.8
0.769349053139462,9.7096036666975e-05,0.534130970430145,613.601540465563,0.8
0.769349053139462,9.7096036666975e-05,0.534130970430145,613.601540465563,0.8
0.781674882846456,7.97136262001156e-05,0.522865041038973,616.192604368359,0.8
0.781674882846456,7.97136262001156e-05,0.522865041038973,616.192604368359,0.8
0.781674882846456,7.97136262001156e-05,0.522865041038973,616.192604368359,0.8
0.781674882846456,7.97136262001156e-05,0.522865041038973,616.192604368359,0.8
0.781674882846456,7.97136262001156e-05,0.522865041038973,616.192604368359,0.8
