"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
78,20.2924042028693,0.280267765963824,40.5786632593526,27.7265520916157,16.5390707697366,3.16677647774986,343.05,338,16,2.53535724441853,2.52891670027765,1.20411998265592,17.6414383418835,1.24653398666471
79,21.8177653463829,0.290250264882333,40.3459623374078,29.1006977512592,10.4704737567275,3.85956396629263,382,350.025,18,2.58206336291171,2.54409902115316,1.25527250510331,21.5010023081761,1.33245869998318
80,23.3972957923441,0.30093371971988,39.6554676839848,30.4169670826924,3.89561332195856,4.70389521778363,419,384,22,2.6222140229663,2.58433122436753,1.34242268082221,26.2048975259597,1.41838245837721
81,25.0205213928377,0.312345577665457,38.527189703601,31.6647946495955,0,5.73291211037779,451.025,413,25,2.6542005892013,2.6159500516564,1.39794000867204,31.9378096363375,1.50430511890499
82,26.6763456837122,0.324493859174226,36.9919059356499,32.8349798747337,0,6.9870008214244,481,442,30,2.68214507637383,2.64542226934909,1.47712125471966,38.9248104577619,1.59022649551465
83,28.3532244159715,0.337364789427697,35.0901013994736,33.9198026278802,0,8.51537353839474,511,471,36,2.70842090013471,2.6730209071289,1.55630250076729,47.4401839961567,1.6761463517413
84,30.0393441865265,0.350921060821619,32.8706165862576,34.9130957180335,0,10.3779946541043,535.05,507,43,2.72839429461319,2.70500795933334,1.63346845557959,57.818178650261,1.76206439142609
85,31.722800925554,0.36510083249506,30.3890533644528,35.8102736558327,0,12.647926052192,557,534.025,51,2.74585519517373,2.72756157015337,1.70757017609794,70.466104702453,1.84798024709371
86,33.3917741241638,0.379817548454921,27.7059968805795,36.6083184419134,0,15.4138356793316,570.05,559,60.025,2.7559128850005,2.74741180788642,1.77833071499932,85.8802867444449,1.93389346553335
87,35.0346929334706,0.394960626985923,24.8851171086004,37.3057244782419,0,18.7842353147889,583.025,598.025,72,2.76568716206785,2.77671932494843,1.85733249643127,104.665490510896,2.01980349001885
88,36.6403906243527,0.410397041825111,21.9912168505621,37.9024059473687,0,22.8920225102268,596.025,629,86,2.77526446152496,2.79865064544527,1.93449845124357,127.558576631423,2.10570963847296
89,38.1982443520624,0.425973781246793,19.0882936377334,38.3995711183743,0,27.8982445360085,605,656.025,103,2.78175537465247,2.81692037763026,2.01283722470517,155.457294747715,2.19161107672277
90,39.6982977043174,0.441521136111797,16.2376811404632,38.7995689820672,0,33.9971102008718,610.025,688.025,124,2.78534761939156,2.83760420782731,2.09342168516224,189.45428636637,2.27750440856679
91,41.1313641057514,0.456856733510649,13.4963314772179,39.1057143619229,5.89951194607372,41.4299246270229,616.025,713,149,2.78959832346115,2.85308952985187,2.17318626841227,230.876931905784,2.36338053455572
92,42.4891097842369,0.47179020031764,10.9152934197855,39.3220981688978,21.4906947699086,50.4964831812915,620.025,740.025,181,2.79240918726521,2.86924638193719,2.25767857486918,281.350812096552,2.44924817285006
93,43.7641156529973,0.486128312165144,8.5384332032265,39.4533897530867,40.3719698551621,61.580664978162,623.025,763,221,2.79450546023475,2.88252453795488,2.34439227368511,342.875788633558,2.53513679732794
94,44.9499181042257,0.49968045933241,6.40143481501756,39.5046383468116,62.4583921518969,75.0119380645598,625,801.025,269,2.79588001734408,2.90364606238924,2.42975228000241,417.824401070964,2.62099377493845
95,46.0410293228956,0.51226424293792,4.53110566175919,39.4810803947405,87.5854616906237,91.4092968381579,627,830.025,323.025,2.79726754083072,2.91909116566127,2.50923608452799,509.133162815373,2.70683136754767
96,47.0329382937653,0.523711003535729,2.94500183098186,39.3879591375033,115.513144247191,111.470920215843,628.025,869,394.025,2.7979769187799,2.93901977644867,2.5955237436706,620.694894011535,2.79287817199181
97,47.9220941716002,0.533871080385964,1.65137524143146,39.2303621748211,145.932267578607,136.03920279126,629,890,476.025,2.79865064544527,2.94939000664491,2.67762973837848,756.163354552023,2.87861562208877
98,48.7058740997049,0.542618603650275,0.6494332638309,39.0130819081353,178.473058020272,165.876094103455,630,919.025,576.025,2.79934054945358,2.9633273192851,2.76044131666652,921.868322293519,2.96466888765309
99,49.3825378830168,0.549855633592476,0,38.7405027832049,212.715508022337,202.281345401585,630.025,947,699.025,2.79935776969835,2.97634997900327,2.8444926973524,1122.75466512746,3.05028486614624
100,49.9511721414241,0.555515480262686,0,38.4165181572278,248.201203354563,246.330569742632,631,963,852.1,2.80002935924413,2.98362628712453,2.93049044901446,1367.85657296801,3.13604054506769
101,50.4116266829761,0.559565063507771,0,38.0444784434897,284.44619146706,300.43486523576,631.025,987.025,1036.05,2.80004655222009,2.99432814746759,3.0153806953618,1668.80962827966,3.22240679453076
102,50.7644458453845,0.562006205592186,0,37.6271709821404,320.954441481641,366.881625607968,632,1003.025,1257,2.80071707828239,3.00131175251513,3.09933527768596,2035.34345774428,3.30863768027367
103,51.0107974620921,0.562875786064428,0,37.1668308921465,357.231432503486,448.005663566704,632,1023.025,1528,2.80071707828239,3.00988624178535,3.18412335423967,2483.87996746226,3.39513060489893
104,51.1524019244229,0.562244729390928,0,36.6651810191414,392.797410648643,547.387565600601,632,1058.025,1858.025,2.80071707828239,3.02449592500937,3.26905155166048,3024.17764828304,3.48060729919744
105,51.1914635451463,0.560215838741286,0.198837768029115,36.1234980469736,427.199876006912,669.939877708343,632.025,1094.025,2260.05,2.80073424407576,3.03902724192688,3.35411804318345,3684.1647547331,3.56633904320338
106,51.1306060957225,0.556920532497627,0.699375908784877,35.5427009233437,460.024897607719,819.395001348046,632.025,1117.025,2747.075,2.80073424407576,3.04806288887648,3.4388705102808,4492.41127736622,3.65247950850561
107,50.9728140059214,0.552514581867438,1.2342299343954,34.9234569932166,490.906905659005,1004.23987777341,633,1141,3340.05,2.80140371001736,3.05728564441821,3.52375296628021,5488.07718244078,3.73942021024829
108,50.7213802982328,0.547172986740419,1.77052357709041,34.2663006622209,519.536673644842,1231.21387016046,633,1172,3942.025,2.80140371001736,3.06892761168207,3.59571937387167,6694.89062382651,3.82574348530787
109,50.3798618994818,0.541084161067113,2.27901092983191,33.5717590440602,545.667275633601,1504.44176929689,633.025,1205.025,4524.025,2.80142084871396,3.08099605343322,3.65552499593561,8172.8324891998,3.91237259768769
110,49.9520425464789,0.5344436271397,2.73488890911539,32.8404788909851,569.117883351204,1470.33986112938,635,1239,5118,2.80277372529198,3.09307130637606,3.70910028155117,9638.89686319595,3.98402733328801
111,49.4419030994188,0.52744743903961,3.11839117721918,32.0733491669028,589.775350005066,1522.76316814157,635.025,1257,5715.05,2.80279081005089,3.09933527768596,3.75702003366838,11149.136352878,4.04724122680289
112,48.853598712085,0.52028556826271,3.41515175933393,31.2716138930846,607.593610221671,1620.72058020797,636,1278,6309,2.80345711564841,3.10653085382238,3.79996052740598,12757.5817062983,4.10576835844328
113,48.1914419956253,0.513135488547533,3.61633605025719,30.4369703634287,622.591004550536,1751.31008765421,636,1297,6898.275,2.80345711564841,3.11293997608408,3.83874049009768,14501.3423449601,4.16140820540919
114,47.459891064212,0.506156191957512,3.71854611015311,29.5716484694581,634.84570976084,1909.24927070587,636.025,1320.05,7495,2.80347417356559,3.12059036930444,3.8747716371843,16404.6851127313,4.21496789844042
115,46.6635411739793,0.499482854403448,3.72351574131951,28.6784676683582,644.489519886309,2090.31708110436,637.025,1343,8083.05,2.804156463495,3.12807601266872,3.90757526493465,18490.9869209401,4.26696009132263
116,45.8071185663613,0.493222346498788,3.63761849217953,27.760869038646,651.700275339399,2291.10159138073,638,1367,8679.075,2.80482067872116,3.13576851456782,3.93847344069602,20782.6699605736,4.31770134084661
117,44.8954751041349,0.487449755711334,3.47121817503275,26.8229208620407,656.693276622613,2510.47244337979,638.025,1381.025,9274.05,2.80483768320709,3.14020153769012,3.96726943276994,23293.0556584951,4.36722646440582
118,43.9335823410213,0.482206049323611,3.23789648960869,25.8692972086533,659.712043955867,2749.88236225533,639,1404.025,9877,2.8055008581584,3.14737483820497,3.9946250537686,26058.2677145617,4.41594554150041
