"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
160,0.0430393847176967,0.0367396252550091,0,1.9502326467879,556.498354043957,2440.37384926823,519,1516.925,33749.975,2.71516735784846,3.18096408814616,4.52827345546266,275769.978463636,5.44054698519976
161,0.0628953258221174,0.036214784768927,0,1.89590133752424,553.058414800253,2209.73679420711,519,1524.975,34327,2.71516735784846,3.18326272176582,4.53563585002125,278054.136913232,5.44412936093011
162,0.0778115388988194,0.0356132419252382,0,1.83823145298281,548.06309921032,1999.68301246852,520,1531.975,34903.775,2.7160033436348,3.18525167593163,4.54287240004584,280114.712534247,5.44733591996659
163,0.0875764919680589,0.0348490432446778,0,1.77828601210482,541.375370161441,1808.68363345109,520.975,1540,35482.975,2.71681686380791,3.18752072083646,4.55002002524563,281968.117676897,5.45020000512844
164,0.0922183218597341,0.0338516130789343,0.0617720029032562,1.71696321067896,532.884120190908,1635.19484165322,520.975,1542,36074.4,2.71681686380791,3.18808437371494,4.55719911416869,283653.164013544,5.45278763225996
165,0.0919805594346612,0.0325681085505954,0.154599860263986,1.65496387264105,522.509137490411,1477.80631899514,520.975,1549.95,36636.875,2.71681686380791,3.19031767962471,4.56391842264462,285152.073192264,5.45507653346167
166,0.0872927746315859,0.0309649895656637,0.237659502330958,1.59277236778137,510.205298373128,1335.56192660462,521,1555,37213.975,2.71683772329952,3.19173039336286,4.57070606153516,286533.872116136,5.45717596871128
167,0.0787372861689837,0.0290287551375185,0.30715073618319,1.53065124944381,495.965804693189,1206.38748506226,521,1559,37799,2.71683772329952,3.19284611518884,4.57748031041324,287779.059256894,5.45905918852575
168,0.0670131817749962,0.0267658321764686,0.360018289627787,1.46864923662364,479.824317922239,1089.96725931985,522,1572,38369.9,2.71767050300226,3.19645254170339,4.58399066727984,288894.983708717,5.46074000093294
169,0.0528989487332889,0.0242016379460896,0.394080303487109,1.40662156655931,461.85588110994,984.880009164971,523,1575,38970.85,2.71850168886727,3.19728055812562,4.59073987824314,289904.3731166,5.46225476659998
170,0.0372150202928125,0.021378871108429,0.408112313196595,1.34426120177135,442.176564184898,889.937395953121,523.975,1583,39503.975,2.71931054703081,3.19948091486236,4.59664079774229,290817.392572657,5.46362037630136
171,0.0207875020438289,0.0183551172892215,0.40188378603326,1.2811389119158,420.941815200471,804.637010933552,524,1585.975,39998.925,2.71933128698373,3.20029633507089,4.60204831947714,291645.090871756,5.46485467054727
172,0.0044142563410447,0.0151998821268244,0.3761465693088,1.21674988477798,398.343548296741,727.438479562306,524,1586.975,40430.825,2.71933128698373,3.20057008316052,4.60671260314116,292405.875961585,5.46598609560408
173,0,0.0119911867429411,0.33257687372997,1.15056426659449,374.60604639718,657.93220863243,524,1591,40845.85,2.71933128698373,3.20167017964658,4.61114793802089,293092.003515711,5.46700396963039
174,0,0.00881187662581435,0.273674560297151,1.08207889914531,349.980801097532,595.141450479014,524.975,1595,41209.95,2.7201386029954,3.2027606873932,4.61500208758329,293709.905697044,5.46791859380686
175,0,0.00574580444383474,0.202625421851,1.01086751378906,324.740452068048,538.380108294144,524.975,1596,41537.975,2.7201386029954,3.20303288701471,4.61844532060809,294269.45614414,5.46874518657626
176,0,0.00287404998456347,0.123133767278646,0.936626759540794,299.172022009018,487.124384278932,525,1597,41836.975,2.72015930340596,3.20330491613848,4.62156027556219,294776.296683233,5.46949255841384
177,0,0.000271336207554122,0.0392338583899594,0.859215676614218,273.569669459704,440.965422223782,525,1604.975,42108.925,2.72015930340596,3.20546826992107,4.62437415441816,295235.51030746,5.47016859228526
178,0,0,0,0.778686566946532,248.227199558152,399.073877162049,525,1605.975,42347.925,2.72015930340596,3.20573877833762,4.62683213522747,295651.676463798,5.47078034592951
179,0,0,0,0.695305642830443,223.430581533935,361.306050940023,525.975,1605.975,42568.95,2.72096508313505,3.20573877833762,4.62909293804824,296028.921434549,5.47133414279804
180,0,0,0,0.609562333989378,199.4507209926,327.237951599232,525.975,1607,42789.425,2.72096508313505,3.20601587676334,4.63133644898769,296365.259067307,5.47182729280845
181,0,0,0,0.522166679492204,176.536725027919,296.450640387786,526,1612,42960.975,2.72098574415374,3.20736503746907,4.63307412912054,296667.636147771,5.47227017115233
182,0,0,0,0.434034799110808,154.909879324472,268.618694571408,526,1613.975,43123.925,2.72098574415374,3.20789680131112,4.63471828202935,296941.979460069,5.47267159927645
183,0,0,0,0.346263003771933,134.75852951444,243.450391876661,527,1613.975,43273.925,2.72181061521255,3.20789680131112,4.63622628802131,297194.904958367,5.47304135970662
184,0,0,0,0.260091641503353,116.234025240764,220.727425206779,528,1615,43412.875,2.72263392253381,3.20817252666712,4.6376185476964,297427.216705245,5.47338070703711
185,0,0,0,0.176860260066732,99.4478460403227,200.121128065115,528,1620,43530.825,2.72263392253381,3.20951501454263,4.63879689788549,297638.057224065,5.47368846109922
186,0,0,0,0.0979560791527789,84.4699848807144,181.425601231177,528,1621.975,43636.775,2.72263392253381,3.21004415399947,4.63985264610315,297829.440285893,5.47396762532163
187,0.00285274276892589,0,0,0.0247580855353921,71.3286196762088,164.535862862315,528.975,1622,43727.925,2.72343512829765,3.21005084987514,4.64075886944364,298001.391723672,5.47421829231905
188,0.0130810275460203,0,0,0,60.0110571583212,149.238931045031,529,1622.975,43811.975,2.72345567203519,3.21031182807745,4.64159283117744,298155.836611338,5.47444331538656
189,0.0222882415714485,0,0,0,50.465888853717,135.351438304854,529.975,1625.975,43901.875,2.72425536466165,3.21111386185947,4.64248306880135,298298.564935763,5.47465116404889
190,0.0301107576318892,0.000610791308797713,0,0,42.6062573174604,122.772430275143,530.975,1626.975,43969.95,2.72507405479445,3.21138087764489,4.6431559717553,298428.188756218,5.47483984307201
191,0.0362613141366472,0.00208198764295726,0,0,36.3140937271725,111.368150164072,532,1627,44045.85,2.72591163229505,3.21138755293686,4.64390499535121,298545.922754574,5.47501114438973
192,0.0405378324840091,0.00342639311969264,0.0308388331304812,0,31.4451568003727,101.040014564946,532,1628.95,44105.975,2.72591163229505,3.21190774602422,4.64449742696526,298652.867024779,5.47516668826257
193,0.0428282901592772,0.00458176577213594,0.102289237568497,0,27.8346788287862,91.6689620291917,532,1630.975,44161.975,2.72591163229505,3.21244730212437,4.64504848755407,298749.485634185,5.47530716621225
194,0.0431116193651375,0.00549667379665541,0.167615348941613,0,25.3034082183923,83.1769849308381,532,1630.975,44210.725,2.72591163229505,3.21244730212437,4.64552763651703,298836.364098372,5.47543344375976
195,0.0414547623432159,0.00613242746230672,0.223741885422596,0,23.6638297379923,75.4769109356784,533.95,1630.975,44252.925,2.72750051641022,3.21244730212437,4.6459419816621,298915.298742242,5.47554814316591
196,0.0380061644712668,0.00646442423493879,0.268087166212734,0,22.7263438455065,68.4945004368448,533.95,1631.975,44295.85,2.72750051641022,3.2127134995834,4.6463630397484,298987.02012083,5.47565233476392
197,0.0329861191924699,0.00648285777790318,0.298679521945758,0,22.3051947718303,62.1701843108189,533.95,1634.95,44327.975,2.72750051641022,3.21350446768981,4.64667789221672,299052.190850591,5.47574698838474
198,0.0266744902004099,0.00619276994920353,0.314242663604743,0,22.2239529788481,56.4443059712286,534.95,1635,44363.95,2.72831311769636,3.2135177569963,4.64703020714247,299111.412059596,5.47583298306638
199,0.0193964223517031,0.00561345390777619,0.314246420673831,0,22.3203803594532,51.2480461635946,535,1635.975,44397,2.72835378202123,3.21377666077683,4.64735362490147,299165.229202994,5.47591111577892
200,0.0115067110840955,0.00477724470191248,0.298920957578382,0,22.450535055662,46.5320033826361,536,1637,44426.925,2.72916478969277,3.21404867941194,4.64764625465839,299214.137309735,5.47598210927254
201,0.00337352921612433,0.00372776001858661,0.269234339942431,0,22.4920057743176,42.2497361844791,536.975,1638.95,44451,2.72995404829939,3.21456569671654,4.64788153560087,299258.585719163,5.47604661914304
202,0,0.00251767699846303,0.226835064497312,0,22.3462015726507,38.3561261413031,537,1639,44483.725,2.72997428569956,3.2145789535705,4.64820114693756,299298.982359659,5.47610524019796
203,0,0.0012061501895186,0.173962807709602,0.0277400245756882,21.9396607785853,34.8228279162038,537,1639.975,44507.75,2.72997428569956,3.21483722568577,4.64843563968406,299335.697615773,5.47615851219721
204,0,0,0.113332111436581,0.0663721923550545,21.2243804866113,31.608871356328,537.975,1641,44530.775,2.73076207591722,3.21510858105309,4.64866025330921,299369.067825244,5.47620692503321
205,0,0,0.0479949435565548,0.100787968633156,20.1772044572983,28.6917609007407,537.975,1642.975,44545.875,2.73076207591722,3.21563095316877,4.64880749399237,299399.398442882,5.47625092340852
206,0,0,0,0.129681566911127,18.7983408690686,26.0448857529081,537.975,1642.975,44559,2.73076207591722,3.21563095316877,4.64893543577081,299426.966904315,5.47629091106218
207,0,0,0,0.152001704846615,17.1091109978937,23.6459741983423,537.975,1643.975,44580.65,2.73076207591722,3.21589520695981,4.64914639581942,299452.040484499,5.4763272767308
208,0,0,0,0.166988809647553,15.1490545084699,21.4796673915118,538.95,1644,44591.7,2.73154840319956,3.21590181320403,4.6492540291886,299474.835565223,5.47636033511722
209,0,0,0,0.17420046044306,12.9725358267019,19.512114743371,538.975,1644.975,44602.8,2.73156860294873,3.21615930005894,4.64936212281045,299495.555779485,5.47639038226175
210,0,0,0,0.173524018269788,10.6450085017305,17.7250279595844,538.975,1645.975,44611.825,2.73156860294873,3.21642323266149,4.64944998978283,299514.390241904,5.47641769300462
211,0,0,0,0.165175933397428,8.23910027309569,16.10181126927,539.95,1648.925,44617.975,2.73235347271905,3.21720088502531,4.64950985580884,299531.510783894,5.47644251700252
212,0,0,0,0.149687780411115,5.83068077172646,14.6212997326166,540,1649,44627.875,2.73239375982297,3.21722065564452,4.64960620790907,299547.07354161,5.47646508105381
213,0,0,0,0.127879629795298,3.49506665211112,13.2744027503558,540.975,1649.975,44634.95,2.73317717747448,3.21747736199967,4.64967505260354,299561.220396452,5.47648559120595
214,0,0,0,0.10082189676147,1.30350602474351,12.0549109229506,540.975,1649.975,44643.95,2.73317717747448,3.21747736199967,4.649762613054,299574.080282108,5.47650423466592
215,0,0,0,0.0697872909405163,0,10.9497275854055,541,1651.95,44648.95,2.73319726510657,3.2179968905151,4.64981125012172,299585.770370732,5.47652118153269
216,0,0,0,0.0361949037792085,0,9.9459378244391,542.975,1652.975,44655.9,2.73477981601259,3.21826628330677,4.64987884656767,299596.397149602,5.4765365863687
217,0.00480762825795988,0,0,0.00154879640301497,0,9.0342264540129,542.975,1656.925,44659.95,2.73477981601259,3.21930283333927,4.64991823250142,299606.057398545,5.47655058962538
218,0.0107910627511942,0,0,0,0,8.20616421226637,542.975,1656.925,44665.9,2.73477981601259,3.21930283333927,4.64997608923045,299614.839077383,5.47656331893689
219,0.0161508434542763,0.000765031480822274,0,0,0,7.45410911027917,543,1657.9,44668.975,2.73479982958885,3.21955830068931,4.65000598701248,299622.822131799,5.47657489029419
220,0.0206711218636864,0.00194631053692353,0.00826329496435818,0,0,6.77042148598089,543.975,1657.925,44674.95,2.73557892294545,3.21956486301169,4.65006407510695,299630.079225189,5.47658540911074
221,0.0241778044296024,0.00302513144882165,0.0684936175467143,0,0,6.14858011517214,543.975,1657.975,44677,2.73557892294545,3.21957797576938,4.65008400313676,299636.676403388,5.47659497119009
222,0.0265447992564762,0.00395274909416048,0.124751904339462,0,0,5.58387470339689,544.975,1658,44680.975,2.73637656221218,3.21958452621425,4.65012264144405,299642.673698463,5.4766036636044
223,0.027698074226256,0.00468789070319191,0.174345876989904,0,0,5.07105154764032,545,1658.975,44682.95,2.73639650227664,3.21983983952911,4.65014183780872,299648.12567721,5.47661156549217
224,0.0276174196255488,0.00519856483272439,0.214934241117657,0,0,4.60534074443513,545.975,1658.975,44685.95,2.73717273919404,3.21983983952911,4.65017099523253,299653.081939464,5.47661874878282
225,0.0263359058903294,0.00546342864102543,0.244636056519667,0,0,4.18241150686985,547.975,1659.975,44689.925,2.7387607276806,3.22010154548966,4.65020962579083,299657.587570835,5.47662527885469
226,0.02393712209272,0.00547265604334284,0.262116829967869,0,0,3.79833163259996,547.975,1659.975,44689.95,2.7387607276806,3.22010154548966,4.65020986875277,299661.683554062,5.47663121513281
227,0.0205503696268863,0.00522827239672386,0.266647438455415,0,0,3.44951487926227,548,1660,44691.975,2.73878055848437,3.22010808804005,4.65022954715378,299665.407142801,5.47663661163196
228,0.0163440647386364,0.0047439457653736,0.258133328593544,0,0,3.13274306429148,549,1661,44693,2.73957234445009,3.22036963245139,4.65023950748464,299668.792201277,5.47664151744991
229,0.0115176702276747,0.00404424944423303,0.237112883974493,0,1.05683074986774,2.84505153814659,549.975,1661,44698.9,2.74034293086814,3.22036963245139,4.6502968356218,299671.869512939,5.47664597721571
230,0.00629252842110217,0.00316343416946707,0.204725337825554,0,2.09637190768723,2.58378427622096,549.975,1661.975,44699.925,2.74034293086814,3.22062448477317,4.65030679442547,299674.667060965,5.47665003149687
231,0.000902002807796398,0.00214377025878673,0.162650061082072,0,3.0032966586254,2.34651342893749,550,1661.975,44700.9,2.74036268949424,3.22062448477317,4.65031626718572,299677.210283176,5.47665371716944
232,0,0.00103353884093314,0.113020408893487,0.00295069923927144,3.7435621580627,2.13103436007001,550.975,1661.975,44700.9,2.74113187611785,3.22062448477317,4.65031626718572,299679.52230372,5.47665706775424
233,0,0,0.0583164962055953,0.0339928002753948,4.2922193308097,1.93534509884137,551.975,1662,44701.925,2.74191939075726,3.22063101944809,4.65032622554382,299681.624143633,5.47666011372241
234,0,0,0.00124224253235994,0.063224819411409,4.63396024657891,1.75763806290239,552,1662.975,44704.85,2.7419390777292,3.22088571847523,4.65035464191748,299683.534912223,5.47666288277314
235,0,0,0,0.0893782293810819,4.76323515871755,1.59624963364363,552,1663.975,44705.825,2.7419390777292,3.22114679513633,4.65036411361827,299685.271981008,5.47666540008598
236,0,0,0,0.111330780737788,4.68395610904912,1.44966886539363,552.975,1664.975,44705.875,2.74270547996531,3.22140771494515,4.65036459940629,299686.851141826,5.47666768855023
237,0,0,0,0.128154182928332,4.40882071185339,1.31647088235493,552.975,1665,44705.875,2.74270547996531,3.22141423784234,4.65036459940629,299688.286750537,5.47666976897336
238,0,0,0,0.139153013605101,3.9583041478935,1.19551228726693,553.95,1665.975,44705.875,2.74347049755345,3.22166847809006,4.65036459940629,299689.591857648,5.47667166027047
239,0,0,0,0.143893228960194,3.35937902759574,1.08566825275771,554.95,1669.9,44705.875,2.74425378682723,3.22269043429566,4.65036459940629,299690.778327046,5.47667337963648
240,0,0,0,0.142219105753752,2.64403124699481,0.985917355197593,554.95,1669.95,44705.875,2.74425378682723,3.22270346052644,4.65036459940629,299691.856943923,5.47667494270266
241,0,0,0,0.134257951846181,1.84764506800627,0.895332063655604,554.95,1671.975,44705.875,2.74425378682723,3.22322977752276,4.65036459940629,299692.837512877,5.47667636367886
242,0,0,0,0.120412454756861,1.00733234011324,0.813070104629521,554.975,1671.975,44705.875,2.74427340266282,3.22322977752276,4.65036459940629,299693.728947098,5.47667765548281
243,0,0,0,0.101341073601323,0.160279164396115,0.738366621736504,556,1673.975,44706.875,2.74507479158206,3.22374896583987,4.65037431378107,299694.53934942,5.47667882985768
244,0,0,0,0.0779273959034266,0,0.670527057039882,556,1675.925,44706.9,2.74507479158206,3.22425456246096,4.65037455666149,299695.27608602,5.4766798974789
245,0,0,0,0.051239854726389,0,0.608920687476359,556.975,1676.925,44706.9,2.74583568508394,3.22451362238236,4.65037455666149,299695.945853395,5.47668086805127
246,0,0,0,0.0224836131323857,0,0.552956490248478,557,1677,44706.925,2.74585519517373,3.22453306260609,4.65037479953648,299696.554739259,5.47668175039723
247,0.0038796786400821,0,0,0,0,0.502151807231194,558,1678.95,44706.95,2.74663419893758,3.22503775529975,4.65037504240604,299697.108277894,5.4766825525371
248,0.00831339327460512,0.000615239241070945,0,0,0,0.456015519389841,559,1679.925,44706.95,2.74741180788642,3.22528987624787,4.65037504240604,299697.611500471,5.47668328176204
249,0.0123272595932333,0.00166902389555321,0.0438406147808941,0,0,0.414118469798658,559,1679.925,44706.95,2.74741180788642,3.22528987624787,4.65037504240604,299698.068980789,5.47668394470035
250,0.0157554742676824,0.00263891087719132,0.0953149720748101,0,0,0.3760720460678,560,1679.925,44706.95,2.7481880270062,3.22528987624787,4.65037504240604,299698.484876863,5.47668454737773
251,0.0184593077998707,0.00348054254282508,0.141815748309682,0,0,0.341521146903029,560,1679.95,44706.975,2.7481880270062,3.22529634859503,4.65037528527016,299698.86296872,5.47668509527208
252,0.0203325341093226,0.00415573512100311,0.181114294478697,0,0,0.310144606969782,560.975,1681.95,44707.95,2.74894349039991,3.22581307371849,4.65038475654724,299699.206692767,5.4766855933633
253,0.0213054405533439,0.00463420034796754,0.211345668941156,0,0,0.281650771606494,561.975,1681.95,44707.95,2.74971697921124,3.22581307371849,4.65038475654724,299699.51917303,5.4766860461786
254,0.0213472752640498,0.00489489568796485,0.231096513456734,0,0,0.255774784789869,562,1682.925,44707.95,2.74973631556906,3.22606474511957,4.65038475654724,299699.80324955,5.47668645783361
255,0.0204670536242748,0.00492694330349265,0.239470547270447,0,0,0.232276126409176,563,1683.975,44707.975,2.75050839485135,3.22633563788394,4.65038499940593,299700.061504202,5.47668683206983
256,0.0187127125833415,0.00473007788675547,0.236128661840226,0,0,0.210936375918458,563.975,1683.975,44707.975,2.75125983625504,3.22633563788394,4.65038499940593,299700.296284164,5.47668717228866
257,0.0161686679422501,0.00431460512851575,0.221301839121754,0,0,0.191557113564879,563.975,1683.975,44707.975,2.75125983625504,3.22633563788394,4.65038499940593,299700.509723254,5.47668748158227
258,0.0129518928868666,0.00370087499492148,0.195776435544548,0,0,0.173957811673933,563.975,1684.95,44708.95,2.75125983625504,3.22658701047657,4.65039447047116,299700.703761321,5.47668776276176
259,0.00920669374972172,0.00291829608565324,0.160852706948042,0,0.224689899142732,0.15797546079912,564,1685.975,44708.95,2.75127910398334,3.22685112866169,4.65039447047116,299700.880161884,5.47668801838268
260,0.00509840893811675,0.00200393816235513,0.118278733674813,0,0.792295522971898,0.143461499382144,564,1685.975,44708.95,2.75127910398334,3.22685112866169,4.65039447047116,299701.040528157,5.47668825076828
261,0.000806297405042233,0.00100078852065919,0.0701630779803608,0,1.3075035689655,0.130281015833277,565.95,1687,44708.95,2.75277799800815,3.22711508258913,4.65039447047116,299701.186317621,5.47668846203063
262,0,0,0.018870512095404,0.0121087219435624,1.75247933275426,0.118311494273589,566.925,1687.975,44708.95,2.75352546002017,3.22736600829712,4.65039447047116,299701.318855275,5.47668865408979
263,0,0,0,0.0396383562431462,2.11291797438946,0.107441675542704,566.925,1689.95,44708.95,2.75352546002017,3.22787384805557,4.65039447047116,299701.439345676,5.47668882869131
264,0,0,0,0.0652499072062286,2.37840336143881,0.0975705228765432,567.925,1689.975,44708.95,2.75429083851373,3.22788027823761,4.65039447047116,299701.548883889,5.47668898742206
265,0,0,0,0.0878061390793187,2.54259722324861,0.0886062826339922,567.95,1691.925,44708.95,2.75431003809795,3.2283810909747,4.65039447047116,299701.648465437,5.47668913172465
266,0,0,0,0.10631075713527,2.60326343188672,0.08046563133615,568.925,1691.925,44708.95,2.7550548705149,3.2283810909747,4.65039447047116,299701.738995354,5.47668926291058
267,0,0,0,0.119952470014505,2.56213851355432,0.0730729010851385,568.95,1692.975,44708.95,2.75507403620752,3.22865054312379,4.65039447047116,299701.821296407,5.47668938217211
268,0,0,0,0.128140802312442,2.42466473257377,0.066359376158852,569.95,1692.975,44708.95,2.75583669267345,3.22865054312379,4.65039447047116,299701.896116575,5.47668949059315
269,0,0,0,0.130532099912413,2.19960615213023,0.0602626542402982,569.95,1693,44708.95,2.75583669267345,3.22865695810894,4.65039447047116,299701.964135848,5.47668958915906
270,0,0,0,0.127044604274285,1.89857086803505,0.0547260663415411,569.975,1693.975,44708.95,2.75585579094056,3.22890699479754,4.65039447047116,299702.025972407,5.47668967876566
271,0,0,0,0.117861954031891,1.53546412945275,0.0496981500282975,570,1695.975,44708.95,2.75587485567249,3.22941944428616,4.65039447047116,299702.082188239,5.47668976022732
272,0,0,0,0.103424982552871,1.12589737102655,0.0451321710470518,571.95,1695.975,44708.975,2.75735799946501,3.22941944428616,4.65039471332442,299702.133294251,5.47668983428439
273,0,0,0,0.0844121962405897,0.686577383996678,0.0409856889067799,571.95,1695.975,44708.975,2.75735799946501,3.22941944428616,4.65039471332442,299702.179754909,5.47668990160992
274,0,0,0,0.061709818107618,0.234698142039861,0.0372201623761888,572.95,1695.975,44708.975,2.75811665912435,3.22941944428616,4.65039471332442,299702.22199246,5.4766899628158
275,0,0,0,0.0363727430192209,0,0.0338005912286101,573.95,1698.975,44708.975,2.75887399580785,3.23018698654502,4.65039471332442,299702.26039077,5.47669001845827
276,0,0,0,0.00957815551523006,0,0.0306951909037835,573.975,1698.975,44708.975,2.75889296063721,3.23018698654502,4.65039471332442,299702.295298813,5.47669006904304
277,0.00330014597334705,0.000489239845412742,0.017635412800125,0,0,0.0278750970618722,574,1699.975,44708.975,2.75891189239797,3.23044253281554,4.65039471332442,299702.327033842,5.47669011502983
278,0.00720046001503727,0.00146365980199071,0.0658416229952579,0,0,0.025314097283021,574.975,1699.975,44708.975,2.75964894588234,3.23044253281554,4.65039471332442,299702.355884273,5.47669015683659
279,0.0107397589658964,0.0023585711526977,0.110265473349038,0,0,0.0229883874181809,574.975,1701,44708.975,2.75964894588234,3.23070431361257,4.65039471332442,299702.382112306,5.47669019484326
280,0.013752389956835,0.00313019171579444,0.148686049269934,0,0,0.0208763503261369,574.975,1701,44708.975,2.75964894588234,3.23070431361257,4.65039471332442,299702.405956308,5.47669022939527
281,0.0160929367923326,0.00374003014365873,0.179159868409087,0,0,0.0189583549398229,575.975,1701.975,44708.975,2.76040361745487,3.23095317469517,4.65039471332442,299702.427632978,5.47669026080662
282,0.0176421755118601,0.00415654683095215,0.200106450763357,0,0,0.0172165737940172,576.95,1701.975,44708.975,2.76113811394408,3.23095317469517,4.65039471332442,299702.447339319,5.4766902893628
283,0.0183118844053345,0.00435646382360389,0.210374070287564,0,0,0.0156348173181594,576.975,1702.975,44708.975,2.76115697991242,3.23120827065725,4.65039471332442,299702.465254427,5.47669031532332
284,0.0180482674809124,0.00432565622998318,0.209282259838609,0,0,0.0141975796501561,576.975,1702.975,44708.975,2.76115697991242,3.23120827065725,4.65039471332442,299702.481541119,5.47669033892413
285,0.0168337930581028,0.00405957493219737,0.196638733855117,0,0,0.0128923497118311,577,1703.975,44708.975,2.76117581315573,3.23146321686898,4.65039471332442,299702.496347411,5.47669036037971
286,0.0146872971668368,0.00356316951062689,0.172729583967595,0,0,0.0117071139197597,577,1704.975,44708.975,2.76117581315573,3.23171801350607,4.65039471332442,299702.509807866,5.47669037988506
287,0.011662253406985,0.00285030026817826,0.138282827567934,0,0,0.0106313662397073,578,1704.975,44708.975,2.76192783842053,3.23171801350607,4.65039471332442,299702.522044817,5.47669039761744
288,0.00784316374830496,0.0019426480262252,0.0944065838475296,0,0,0.00965466084522564,578,1705.95,44708.975,2.76192783842053,3.23196629092148,4.65039471332442,299702.533169475,5.47669041373802
289,0.00334007627659583,0.00086814890931966,0.0425042489615706,0,0,0.00876701166072135,578,1706,44708.975,2.76192783842053,3.2319790268315,4.65039471332442,299702.543282943,5.47669042839329
290,0,0,0,0.0101922551550581,0.395990807622013,0.00796037258013035,578.975,1707.95,44708.975,2.76265979559476,3.23247514536495,4.65039471332442,299702.552477135,5.47669044171646
291,0,0,0,0.045633316922513,0.93880474873049,0.007228279825976,579.95,1707.95,44708.975,2.76339048968438,3.23247514536495,4.65039471332442,299702.56083561,5.4766904538286
292,0,0,0,0.082878370655481,1.50205246562984,0.00656462446535696,579.95,1708.975,44708.975,2.76339048968438,3.23273570781154,4.65039471332442,299702.568434331,5.47669046483979
293,0,0,0,0.12113696439345,2.07674589625725,0.00596191260997101,580.95,1709.975,44708.975,2.76413869317376,3.23298975920037,4.65039471332442,299702.575342357,5.47669047485011
294,0,0,0,0.159798397293088,2.65598616389121,0.00541453700730639,581.925,1709.975,44708.975,2.76486687412683,3.23298975920037,4.65039471332442,299702.58162247,5.47669048395053
