"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
162,5.3228779143767,0.0447790931292275,0,5.37166355176244,595.435040611787,2038.37021563499,584,1642,35387,2.7664128471124,3.21537315278342,4.54884374606019,280795.302614679,5.44838983826682
163,5.34073398724258,0.0444261879244142,0,5.28173283828338,588.536057231988,1843.925842469,585,1654,35974,2.76715586608218,3.21853550521653,4.55598873032183,282641.350702417,5.45123569986268
164,5.36759713370589,0.0442256379298173,0.0675011804171066,5.18442850634293,579.759080886112,1667.04865959246,585,1656,36559,2.76715586608218,3.21906033244886,4.56299430794742,284312.345322919,5.4537957178937
165,5.40092583488339,0.0441157892507618,0.188038928300539,5.07978891667804,569.013558674495,1506.62348248082,585,1660,37141,2.76715586608218,3.22010808804005,4.56985359268958,285820.849039755,5.45609390497513
166,5.43813944701157,0.0440492357026101,0.296517112190824,4.96774205222997,556.245158105912,1361.57608133393,586,1666,37729,2.76789761601809,3.22167499707077,4.57667529446054,287182.194336974,5.45815750959213
167,5.47665864677723,0.0439934657761107,0.387932918258057,4.8481189411759,541.439379666731,1230.27033827397,586,1672,38311,2.76789761601809,3.223236273103,4.58332348815676,288411.137410039,5.46001202727599
168,5.51394841083815,0.0439307392821468,0.458228128831022,4.72067760703804,524.624022270037,1111.59419381279,586,1686.5,38893,2.76789761601809,3.22698632643892,4.58987144361533,289520.371462507,5.46167912731213
169,5.54756238945859,0.0438572266882189,0.50446166124984,4.58513593992644,505.870379872446,1004.41257707366,587,1690,39482,2.76863810124761,3.22788670461367,4.59639914417399,290523.758368083,5.46318165378734
170,5.57518743003207,0.0437814766252502,0.524924776338081,4.44121145501147,485.293093986318,907.934352112296,587,1697,40023.5,2.76863810124761,3.22968184231768,4.60231506438181,291436.300332643,5.46454364507398
171,5.59468694332754,0.0437223061045083,0.519194832523374,4.28866557501098,463.04863657474,820.785301699472,588,1700,40516,2.76937732607614,3.23044892137827,4.60762656246126,292257.579435354,5.46576578301345
172,5.60414178726651,0.0437062324043608,0.488126444604028,4.12734985666169,439.332448887747,742.227477942504,588,1701,40965,2.76937732607614,3.23070431361257,4.61241295919541,293000.453206429,5.46686829211134
173,5.60188737204316,0.0437645843483863,0.433781876283717,3.95725148543432,414.374812124139,671.369491809481,588,1705,41365.5,2.76937732607614,3.23172438332852,4.6166382781404,293671.507046991,5.46786181191814
174,5.58654576665372,0.0439304430320804,0.359305315373882,3.77853539162162,388.435573371377,607.52596350084,589,1708,41732.5,2.7701152947871,3.23248786635299,4.62047440202258,294279.122092792,5.46875945176448
175,5.55705170899834,0.044235567489386,0.268748222117424,3.59158049234538,361.797893196065,549.810101208579,589,1709,42063.5,2.7701152947871,3.23274206272074,4.62390540639489,294827.141274945,5.46956746141776
176,5.5126715862691,0.0447074591488971,0.166855092324831,3.39700783078114,334.76121784131,497.808644027095,589,1710,42362,2.7701152947871,3.23299611039215,4.62697645588444,295322.807319714,5.47029698814561
177,5.45301465433038,0.0453667103518563,0.0588206455090754,3.19569875363237,307.63370781208,450.80116193354,590,1719,42629,2.77085201164214,3.23527587668705,4.62970514499581,295770.271609333,5.47095452015158
178,5.37803599768175,0.0462247671332142,0,2.98880172403663,280.724374596102,408.320057741324,590,1720,42870.5,2.77085201164214,3.23552844690755,4.63215854870094,296176.754298571,5.47155096952352
179,5.28803098738348,0.0472822156264355,0,2.77772688925242,254.335187648416,369.943605248358,590,1720,43094,2.77085201164214,3.23552844690755,4.63441680720658,296548.508547064,5.47209574414481
180,5.18362126420079,0.0485276758179495,0,2.56412808751281,228.753414208915,335.220047237196,590,1721,43291.5,2.77085201164214,3.23578087032756,4.63640263384233,296883.613200054,5.47258622692176
181,5.06573254840062,0.0499373571241791,0,2.34987256145777,204.244445097818,303.833566317349,591,1727,43475,2.77158748088126,3.23729233756746,4.63823959067475,297187.580931432,5.4730306568864
182,4.9355648462322,0.0514752987270553,0,2.13699922077853,181.045340778639,275.471670000098,591,1728,43638.5,2.77158748088126,3.23754373814287,4.6398698140024,297463.415615657,5.47343356040661
183,4.79455587616909,0.0530942852044175,0,1.92766683896212,159.359304529017,249.783079924348,591,1728.5,43786,2.77158748088126,3.2376693657084,4.64133527272641,297712.137728286,5.47379654120017
184,4.64433876596181,0.0547373961854083,0,1.72409405434923,139.351254660509,226.570697334728,592,1730,43923.5,2.77232170672292,3.2380461031288,4.64269693911253,297938.529872283,5.47412667048057
185,4.48669526582553,0.0563401189695493,0,1.52849345273809,121.14462681836,205.499871785597,592.5,1734,44051,2.77268820004359,3.23904909314019,4.64395577176174,298144.448895931,5.47442672769716
186,4.32350587610401,0.0578329265941896,0,1.34300231956336,104.819492127648,186.431071301285,593,1735,44158.5,2.77305469336426,3.23929947912689,4.64501431259215,298329.523337661,5.47469623421394
187,4.15669839347185,0.0591442018925401,0,1.16961285018639,90.4120291311534,169.168936075186,593,1736,44262,2.77305469336426,3.23954972084047,4.64603103384202,298498.764398039,5.47494253774833
188,3.98819643393454,0.0602033716173358,0,1.01010468811845,77.9153389697529,153.517550058572,594,1737,44354,2.77378644498119,3.2397998184471,4.64693279203015,298653.192619937,5.47516716172827
189,3.81986949099642,0.0609441044357766,0,0.865982618825925,67.281545959888,139.327258315873,594,1740,44436,2.77378644498119,3.2405492482826,4.64773495809707,298792.957172206,5.47537035652569
190,3.65348603322308,0.0613074229717608,0,0.738422082461003,58.4250814214557,126.445304224755,595,1740.5,44512,2.77451696572855,3.24067400969997,4.64847710831195,298919.11313872,5.47555368507823
